"ShareName"	"Directories"	"Files"	"TotalSize"	"LT1Count"	"LT1Size"	"GE1Count"	"GE1Size"	"GE2Count"	"GE2Size"	"GE3Count"	"GE3Size"	"GE4Count"	"GE4Size"	"GE5Count"	"GE5Size"	"GE6Count"	"GE6Size"	"GE7Count"	"GE7Size"	"GE8Count"	"GE8Size"	"GE9Count"	"GE9Size"	"GE10Count"	"GE10Size"
"\\frefs1\Project_Control"	"3620"	"18326"	"34577936864"	"0"	"0"	"18326"	"34577936864"	"18325"	"34429571504"	"18130"	"34068929320"	"18072"	"34035783515"	"17674"	"33446059224"	"17364"	"32938558891"	"14947"	"30125884570"	"6971"	"10235330848"	"4195"	"2379282017"	"1543"	"914292426"
"\\frefs1\Reference"	"5530"	"141432"	"442359910227"	"22"	"46142079"	"141410"	"442313768148"	"141154"	"441457389134"	"140992"	"439194257463"	"140992"	"439194257463"	"140856"	"438564232985"	"140619"	"437388011510"	"140361"	"436688054306"	"138314"	"364393530907"	"96069"	"157592446878"	"58466"	"90119217418"
"\\frefs1\SAS"	"66264"	"601895"	"568286123248"	"176"	"7530166754"	"601719"	"560755956494"	"599981"	"528344931761"	"599945"	"526311741788"	"599582"	"522901407843"	"595148"	"511422132513"	"586054"	"499368195123"	"566821"	"460060300622"	"541181"	"399660617926"	"513240"	"345015776329"	"436867"	"268247241381"
"\\frefs1\Shares$"	"12000"	"242589"	"131352574951"	"343"	"2959695236"	"242246"	"128392879715"	"239951"	"120238852923"	"221947"	"113780135574"	"215718"	"112434453459"	"212075"	"110400528151"	"179969"	"109528782301"	"162516"	"108201974695"	"158733"	"107646815016"	"156932"	"107416793014"	"143938"	"100547225614"
"\\frefs1\StratComm"	"13372"	"148804"	"256743034747"	"620"	"968922589"	"148184"	"255774112158"	"146058"	"248457656430"	"140748"	"233868528630"	"138083"	"227656593092"	"135914"	"224387541993"	"133385"	"212402443855"	"127448"	"203482718368"	"118620"	"187419365550"	"109662"	"176362415702"	"96902"	"120859533079"
"\\frefs1\Substation"	"184804"	"2287168"	"3145765642702"	"61909"	"155007420697"	"2225259"	"2990758222005"	"2124971"	"2767404956239"	"1997449"	"2448200383761"	"1900164"	"2123969951757"	"1817040"	"1939051950503"	"1716127"	"1710508227452"	"1414770"	"1515080916991"	"1249187"	"1204207919577"	"1141129"	"1039511052165"	"1025149"	"879836697191"
"\\frefs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\frefs1\Video"	"14"	"5086"	"4861083559"	"0"	"0"	"5086"	"4861083559"	"5086"	"4861083559"	"5086"	"4861083559"	"5086"	"4861083559"	"5086"	"4861083559"	"5086"	"4861083559"	"5086"	"4861083559"	"5085"	"4860436391"	"5085"	"4860436391"	"5084"	"4860435927"
"\\frefs1\Xchange"	"14"	"4"	"2928751779"	"4"	"2928751779"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ftlfs1\Environmental"	"3474"	"8582"	"28092533809"	"5092"	"18275074191"	"3490"	"9817459618"	"916"	"2936322440"	"827"	"2101532742"	"477"	"1447811120"	"417"	"526684542"	"394"	"519729470"	"359"	"430975776"	"349"	"412039465"	"344"	"404114839"	"291"	"315761583"
"\\ftlfs1\Line"	"4481"	"17587"	"113655320162"	"6036"	"66096777744"	"11551"	"47558542418"	"4816"	"30146943987"	"3493"	"23561927767"	"2780"	"13662818584"	"2214"	"6753737780"	"1462"	"4254351326"	"1333"	"3980398151"	"1160"	"3730788318"	"964"	"3442203758"	"831"	"2696239679"
"\\ftlfs1\PD_DistMgmt"	"24"	"98"	"2580537436"	"5"	"147558647"	"93"	"2432978789"	"73"	"1911179132"	"29"	"93439814"	"9"	"9830788"	"5"	"2838712"	"2"	"1204571"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ftlfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ftlfs1\Substation"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ftlfs1\Xchange"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ftwfs1\CPData"	"16263"	"241978"	"139407256820"	"0"	"0"	"241978"	"139407256820"	"241977"	"139407256360"	"241977"	"139407256360"	"241972"	"139406345315"	"241963"	"139405973765"	"241945"	"139404403773"	"241894"	"139395807334"	"241872"	"139392660843"	"241859"	"139390243717"	"241722"	"139370896819"
"\\ftwfs1\FTWSUS"	"696648"	"1829330"	"3042951083295"	"68132"	"133860050554"	"1761198"	"2909091032741"	"1711483"	"2654552139456"	"1651081"	"2502473378943"	"1569062"	"2212785888182"	"1433524"	"2041729626507"	"1243771"	"1803478165784"	"1042706"	"1559560412416"	"670913"	"1038692568334"	"587043"	"920040563035"	"456621"	"765871875714"
"\\ftwfs1\Line"	"162925"	"1959324"	"10209761976982"	"87406"	"513155964522"	"1871918"	"9696606012460"	"1767897"	"8653842014546"	"1490945"	"7182701191697"	"1340692"	"5861599599818"	"1213605"	"4922074262783"	"1077925"	"3826891566084"	"921037"	"2866553133830"	"777321"	"2426943294243"	"673966"	"1765848683217"	"485533"	"1152584278197"
"\\ftwfs1\PD_DistMgmt"	"7137"	"118197"	"645800333585"	"2818"	"10234396689"	"115379"	"635565936896"	"110017"	"585670011610"	"105313"	"574885606127"	"84390"	"519310095130"	"48545"	"155593971451"	"30097"	"103626691273"	"25809"	"88486806656"	"21440"	"74608702009"	"10926"	"20970808881"	"7623"	"17253407217"
"\\ftwfs1\Project_Controls"	"11621"	"50136"	"25546517748"	"1302"	"2201885214"	"48834"	"23344632534"	"48233"	"22572556258"	"47409"	"21690141348"	"46373"	"21099002142"	"43506"	"19648653856"	"40200"	"18723963919"	"36106"	"17695272930"	"27045"	"13747137550"	"16687"	"9369686948"	"10220"	"5653972635"
"\\ftwfs1\SAS"	"17140"	"156387"	"188829650989"	"15"	"20574238"	"156372"	"188809076751"	"156366"	"188806249213"	"156292"	"188708828629"	"154950"	"186609100501"	"151518"	"180901107952"	"140562"	"167819584894"	"124220"	"155237183238"	"97571"	"126243172557"	"63968"	"104733118414"	"46785"	"76881284206"
"\\ftwfs1\Shares$"	"5766"	"166328"	"28902834412"	"343"	"2959695236"	"165985"	"25943139176"	"163690"	"17789112384"	"145686"	"11330395035"	"139457"	"9984712920"	"135814"	"7950787612"	"103708"	"7079041762"	"86255"	"5752234156"	"82472"	"5197074477"	"80671"	"4967052475"	"72670"	"4502060766"
"\\ftwfs1\Substation"	"39965"	"578787"	"747310122889"	"70293"	"131525526710"	"508494"	"615784596179"	"458419"	"533128446143"	"403498"	"447535559341"	"361732"	"389257506249"	"306658"	"310215554577"	"245119"	"226525220589"	"192648"	"154409356345"	"165962"	"122300442268"	"143509"	"102099882910"	"128147"	"90771626845"
"\\ftwfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\ftwfs1\Xchange"	"13"	"59"	"409455938"	"59"	"409455938"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\grbfs1\Backup"	"9"	"13"	"52967685357"	"0"	"0"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"	"13"	"52967685357"
"\\grbfs1\GIS"	"20143"	"58988"	"183148283721"	"7"	"389569247"	"58981"	"182758714474"	"58424"	"178354860618"	"57304"	"89136373356"	"55632"	"70052040832"	"55600"	"62409300845"	"55435"	"61618622586"	"54999"	"61537378451"	"53953"	"61225422335"	"53805"	"61217550518"	"53731"	"61132801232"
"\\grbfs1\Shares$"	"5"	"18"	"307151469"	"0"	"0"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\hamfs1\Facilities"	"1052"	"4502"	"11493802823"	"0"	"0"	"4502"	"11493802823"	"4502"	"11493802823"	"4502"	"11493802823"	"4502"	"11493802823"	"4501"	"11493788760"	"4474"	"11447541722"	"4473"	"11447475674"	"3095"	"6146940426"	"928"	"1535584697"	"320"	"55987512"
"\\hamfs1\Line"	"32947"	"542348"	"3224221639254"	"2928"	"6973846970"	"539420"	"3217247792284"	"536023"	"3176510388765"	"532919"	"3146539678520"	"514854"	"2812729938904"	"409620"	"2288850892542"	"354746"	"1481910242438"	"320549"	"1081793237348"	"276678"	"700821745006"	"205785"	"507195685630"	"150669"	"284869858473"
"\\hamfs1\Projects"	"12"	"73"	"23784695"	"0"	"0"	"73"	"23784695"	"73"	"23784695"	"73"	"23784695"	"73"	"23784695"	"72"	"12053135"	"24"	"1388816"	"1"	"34592"	"1"	"34592"	"0"	"0"	"0"	"0"
"\\hamfs1\SAS"	"4"	"4"	"3498602"	"0"	"0"	"4"	"3498602"	"4"	"3498602"	"4"	"3498602"	"4"	"3498602"	"4"	"3498602"	"4"	"3498602"	"4"	"3498602"	"0"	"0"	"0"	"0"	"0"	"0"
"\\hamfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\hamfs1\Substation"	"16024"	"251776"	"328332096542"	"2"	"286173"	"251774"	"328331810369"	"251774"	"328331810369"	"251369"	"327118288762"	"251278"	"323020199770"	"251007"	"322520442681"	"245260"	"309067983009"	"189444"	"225576972355"	"132363"	"124375051162"	"95324"	"69170609018"	"64866"	"45667620188"
"\\hamfs1\Xchange"	"5"	"60"	"3183853580"	"0"	"0"	"60"	"3183853580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\hlyfs1\Accounting"	"49538"	"522454"	"731022005414"	"39089"	"122084709226"	"483365"	"608937296188"	"446101"	"532298516661"	"402049"	"455174042439"	"358884"	"388292405527"	"316411"	"311789781044"	"282539"	"227545869513"	"250142"	"177008004084"	"219186"	"145882957989"	"184900"	"116195240324"	"127082"	"76227724951"
"\\hlyfs1\Admin"	"2370"	"52308"	"41975088259"	"908"	"844003040"	"51400"	"41131085219"	"50696"	"40462519605"	"50062"	"39906328275"	"49506"	"39451070178"	"48683"	"38028408344"	"47141"	"36689592468"	"45229"	"30556019938"	"43289"	"28497809216"	"40280"	"25134565826"	"35050"	"18409178858"
"\\hlyfs1\Architec"	"4006"	"66318"	"101351899666"	"175"	"2843992124"	"66143"	"98507907542"	"66057"	"97617798829"	"65313"	"92430191479"	"61598"	"81807230294"	"57419"	"75882974601"	"50227"	"47293817948"	"41238"	"41041303187"	"37486"	"37918125125"	"33560"	"36371725481"	"32506"	"34817008606"
"\\hlyfs1\BD"	"194377"	"1387319"	"6932579068283"	"54533"	"355768433281"	"1332786"	"6576810635002"	"1267623"	"6035465411476"	"1201131"	"5566445377914"	"1139063"	"5180247714755"	"1056566"	"4626072935166"	"942680"	"3115555052326"	"821030"	"2239299553513"	"688632"	"1587524088846"	"539702"	"1078110647828"	"430249"	"860042250755"
"\\hlyfs1\BD_Archive"	"107286"	"661569"	"809380627243"	"35"	"29644153"	"661534"	"809350983090"	"661509"	"809339451826"	"661479"	"809150932317"	"661471"	"809148645368"	"661414"	"808903446985"	"660397"	"807902149465"	"646643"	"790729294121"	"596885"	"703108059132"	"537271"	"613418237277"	"472112"	"487299932429"
"\\hlyfs1\BDArt"	"1661"	"14320"	"38807240434"	"11"	"13601793"	"14309"	"38793638641"	"14276"	"38775944393"	"14268"	"38770070788"	"14188"	"38642592404"	"13672"	"36348713527"	"13320"	"34495867815"	"12795"	"32992785570"	"11845"	"30849504449"	"11072"	"28912673302"	"10544"	"27963642657"
"\\hlyfs1\Civil"	"1125"	"13789"	"19952277618"	"120"	"499511522"	"13669"	"19452766096"	"13564"	"19358474709"	"13291"	"18863086332"	"12725"	"17017861917"	"11623"	"14610758050"	"10982"	"10075178629"	"9355"	"6101219934"	"8915"	"5270326087"	"8713"	"5202312437"	"8465"	"4973247826"
"\\hlyfs1\ClientStd"	"631"	"13410"	"3069619156"	"0"	"0"	"13410"	"3069619156"	"13408"	"3069593556"	"13406"	"3069573076"	"13405"	"3069568468"	"13405"	"3069568468"	"13403"	"3069555156"	"13400"	"3069544404"	"13398"	"3069507540"	"13398"	"3069507540"	"13396"	"3019303876"
"\\hlyfs1\Controls"	"41139"	"594227"	"431217201245"	"1129"	"1851737152"	"593098"	"429365464093"	"589873"	"412249904667"	"584958"	"372270875039"	"576328"	"350603781021"	"571649"	"345015599753"	"558710"	"287578272412"	"550738"	"264611831798"	"538568"	"229597298852"	"511216"	"194060348097"	"455290"	"157760827757"
"\\hlyfs1\DSS"	"5"	"215"	"7189294"	"0"	"0"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"	"215"	"7189294"
"\\hlyfs1\Electrical"	"31821"	"380989"	"539818126135"	"84"	"153294174"	"380905"	"539664831961"	"380714"	"539529781149"	"380614"	"535606473045"	"380594"	"535224102922"	"380514"	"527968223902"	"378582"	"521635392559"	"376441"	"486747007042"	"368598"	"460398404190"	"358296"	"405715270350"	"344048"	"379778689963"
"\\hlyfs1\Enviro"	"21840"	"112180"	"359529149039"	"1064"	"14288024923"	"111116"	"345241124116"	"109543"	"322966366871"	"108401"	"315236160392"	"107031"	"311270057592"	"104737"	"282533056907"	"96624"	"252341640282"	"91948"	"225260894195"	"87528"	"212142824816"	"77913"	"181944598270"	"66668"	"148498161949"
"\\hlyfs1\Fleet"	"812"	"10307"	"3035544022"	"1494"	"550399090"	"8813"	"2485144932"	"6530"	"1596393656"	"5140"	"1092570152"	"4222"	"911590260"	"3378"	"756496401"	"2439"	"538385127"	"1441"	"272350829"	"292"	"61988322"	"0"	"0"	"0"	"0"
"\\hlyfs1\Generation"	"4566"	"49499"	"72747211926"	"0"	"0"	"49499"	"72747211926"	"49499"	"72747211926"	"49499"	"72747211926"	"49498"	"72747211461"	"49494"	"70882620089"	"49494"	"70882620089"	"49494"	"70882620089"	"49488"	"54281673401"	"49470"	"54279690425"	"49459"	"49495293113"
"\\hlyfs1\HmnRsrcs"	"32568"	"305367"	"673987848086"	"17457"	"111147035044"	"287910"	"562840813042"	"270692"	"515334237836"	"258280"	"487862233450"	"248879"	"466229613809"	"239875"	"449675814115"	"231042"	"443283336642"	"213996"	"393277156707"	"201390"	"358627084348"	"190998"	"352436703420"	"164357"	"161731785952"
"\\hlyfs1\HRPayroll"	"14462"	"141408"	"79710456424"	"10929"	"7247346788"	"130479"	"72463109636"	"121072"	"63848597869"	"114937"	"56842666730"	"109079"	"50861955182"	"101659"	"45813316405"	"92369"	"40393508380"	"82976"	"35756266460"	"73981"	"31767039964"	"67090"	"29311937539"	"61527"	"27051155190"
"\\hlyfs1\IndProco"	"22086"	"111285"	"299571369299"	"447"	"11733244930"	"110838"	"287838124369"	"110311"	"286461187284"	"108374"	"284710855385"	"107152"	"283387615784"	"105818"	"281776029022"	"103785"	"214005616552"	"101510"	"185525170263"	"98585"	"170890681355"	"96603"	"155034459630"	"94432"	"137667049361"
"\\hlyfs1\ITES"	"9917"	"174678"	"63124443068"	"0"	"0"	"174678"	"63124443068"	"174678"	"63124443068"	"174678"	"63124443068"	"174678"	"63124443068"	"174678"	"63124443068"	"174678"	"63124443068"	"174678"	"63124443068"	"174678"	"63124443068"	"174678"	"63124443068"	"174671"	"62275410570"
"\\hlyfs1\ITOpsPM"	"15"	"65"	"210843114"	"0"	"0"	"65"	"210843114"	"65"	"210843114"	"65"	"210843114"	"65"	"210843114"	"65"	"210843114"	"65"	"210843114"	"65"	"210843114"	"65"	"210843114"	"64"	"210777578"	"64"	"210777578"
"\\hlyfs1\Legal"	"24980"	"374800"	"349650043001"	"20876"	"39193782911"	"353924"	"310456260090"	"334011"	"283674426168"	"316725"	"266753647399"	"300525"	"255691328156"	"284391"	"243555653370"	"269227"	"202916920576"	"254831"	"196239414066"	"242419"	"173982010393"	"228775"	"159109297569"	"214739"	"147481369411"
"\\hlyfs1\Legal2$"	"553"	"9740"	"3970975028"	"0"	"0"	"9740"	"3970975028"	"9740"	"3970975028"	"9740"	"3970975028"	"9739"	"3970892596"	"9737"	"3970419692"	"9637"	"3949916868"	"9399"	"3882372230"	"9159"	"3824631719"	"8864"	"3759827670"	"8519"	"3703832160"
"\\hlyfs1\Line"	"173505"	"1811625"	"9268986397029"	"38319"	"523693085530"	"1773306"	"8745293311499"	"1734166"	"8260294171386"	"1683833"	"7603620879401"	"1640969"	"7067566809100"	"1575695"	"6265467415118"	"1458209"	"5106341488158"	"1386750"	"4690382878001"	"1289802"	"4048794372022"	"1220711"	"3467894171530"	"1113481"	"2989342237775"
"\\hlyfs1\Line_Lidar"	"6042"	"855320"	"10302778282378"	"0"	"0"	"855320"	"10302778282378"	"855317"	"10302778102481"	"855317"	"10302778102481"	"855312"	"10302103100588"	"855310"	"10302103100063"	"855302"	"10297794508359"	"852867"	"10064190687977"	"847922"	"9962248152306"	"845902"	"9954217829732"	"845775"	"9954134014166"
"\\hlyfs1\Mechanical"	"71554"	"884877"	"615002004495"	"1529"	"6740640284"	"883348"	"608261364211"	"882543"	"603729245282"	"877403"	"601029163126"	"866058"	"587482689303"	"856187"	"566255553645"	"827183"	"523893282865"	"780474"	"471753010562"	"747534"	"441808831556"	"685229"	"376580604362"	"668990"	"348881688178"
"\\hlyfs1\Operations"	"5631"	"35126"	"52811320348"	"261"	"516675290"	"34865"	"52294645058"	"34549"	"51649637158"	"34190"	"51361116359"	"33984"	"50972062604"	"33594"	"50830219780"	"30488"	"34995409606"	"30190"	"34709133864"	"30005"	"34593649395"	"22672"	"24299776724"	"11426"	"6214514802"
"\\hlyfs1\OpsDivMgmt"	"789"	"5601"	"4095683687"	"109"	"93649750"	"5492"	"4002033937"	"5029"	"3592369442"	"4899"	"3458636788"	"4599"	"3213518260"	"4489"	"3175106007"	"4342"	"3141514147"	"3854"	"2784582563"	"2812"	"1706263546"	"2581"	"1586321493"	"2517"	"1545837191"
"\\hlyfs1\OpsMgmt"	"7700"	"99085"	"139558598843"	"13644"	"21673130108"	"85441"	"117885468735"	"75083"	"112611857751"	"67317"	"109485078361"	"59540"	"78128675573"	"51163"	"68664466359"	"44928"	"62240421373"	"39896"	"59433144654"	"35705"	"57626189369"	"31564"	"56026881528"	"26530"	"53211960673"
"\\hlyfs1\PCI"	"540"	"10939"	"18743507732"	"0"	"0"	"10939"	"18743507732"	"10939"	"18743507732"	"10939"	"18743507732"	"10939"	"18743507732"	"10935"	"18547705030"	"10928"	"18542621275"	"6915"	"8653107935"	"6153"	"7290848330"	"5208"	"6129024486"	"3700"	"4173929319"
"\\hlyfs1\PD_DistMgmt"	"264257"	"534974"	"1207690056781"	"855"	"42330825826"	"534119"	"1165359230955"	"533233"	"1114231384561"	"532378"	"1025461498265"	"526548"	"989081229867"	"505273"	"847115609460"	"383462"	"790826156450"	"334887"	"616610132690"	"314741"	"495397710306"	"279260"	"441376147999"	"167135"	"321887799148"
"\\hlyfs1\Powernetdocs"	"1456"	"61343"	"2965256940"	"0"	"0"	"61343"	"2965256940"	"61343"	"2965256940"	"61343"	"2965256940"	"61343"	"2965256940"	"61343"	"2965256940"	"61342"	"2963492906"	"61342"	"2963492906"	"61341"	"2963449898"	"59639"	"2796554762"	"59616"	"2779706141"
"\\hlyfs1\Printroom_Requests"	"2255"	"15391"	"86017736552"	"203"	"172548463"	"15188"	"85845188089"	"13871"	"74344539791"	"12286"	"60281180052"	"9672"	"34555372451"	"5699"	"24332417951"	"647"	"1712659975"	"532"	"1285868068"	"466"	"1194251141"	"413"	"789038754"	"315"	"217006210"
"\\hlyfs1\Projects"	"17923"	"219444"	"194289942836"	"7"	"1739529"	"219437"	"194288203307"	"219437"	"194288203307"	"219429"	"194287468756"	"219423"	"194285699465"	"219379"	"194276621021"	"219200"	"194223190220"	"219112"	"194138498613"	"218987"	"193726963708"	"216716"	"191514047004"	"211770"	"187169143070"
"\\hlyfs1\ProjectShare"	"388455"	"3350519"	"13299625243926"	"26160"	"531319385949"	"3324359"	"12768305857977"	"3293652"	"12353240537670"	"3233492"	"11298795395725"	"3066857"	"10043939089064"	"2733399"	"8073398043442"	"2326400"	"6097930173883"	"2007097"	"3893677065903"	"1740407"	"2963661393015"	"1529967"	"2427925280109"	"1298801"	"1898788214006"
"\\hlyfs1\Rebis"	"388"	"7825"	"339945999"	"0"	"0"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"	"7825"	"339945999"
"\\hlyfs1\Reference"	"2651"	"65144"	"343550366882"	"0"	"0"	"65144"	"343550366882"	"65144"	"343550366882"	"65144"	"343550366882"	"65144"	"343550366882"	"65144"	"343550366882"	"65144"	"343550366882"	"28619"	"50176652346"	"28543"	"50172284105"	"27860"	"49910094784"	"27844"	"49888700303"
"\\hlyfs1\Shares$"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\hlyfs1\Studies"	"477808"	"4297173"	"7392653135138"	"95533"	"442259877371"	"4201640"	"6950393257767"	"4102498"	"6545105601830"	"3970902"	"5997131902824"	"3788532"	"5345454690229"	"3515655"	"4631511245027"	"3182409"	"3652271604446"	"2786363"	"2988271322994"	"2432761"	"2405740855205"	"2141643"	"1761107419349"	"1713196"	"1354637586826"
"\\hlyfs1\Substation"	"71443"	"1224129"	"1556084406962"	"37832"	"81681310457"	"1186297"	"1474403096505"	"1132734"	"1383630868241"	"1064967"	"1271916033990"	"991134"	"1181449427387"	"885316"	"1021511497544"	"736833"	"803560057210"	"635733"	"665830247301"	"568449"	"550205393746"	"514195"	"446676604668"	"436416"	"340053138286"
"\\hlyfs1\TanDpm"	"10792"	"74808"	"153658666051"	"1375"	"3176583437"	"73433"	"150482082614"	"72012"	"146701135071"	"70838"	"146214491062"	"69881"	"145174836748"	"68876"	"143622267959"	"67843"	"141799569726"	"65501"	"140170635178"	"63600"	"138288747815"	"61834"	"134369327933"	"58795"	"131095130527"
"\\hlyfs1\TanDproco"	"27381"	"130310"	"48178558329"	"2185"	"908707118"	"128125"	"47269851211"	"123387"	"43651427521"	"117819"	"40980249548"	"112166"	"38584749884"	"107125"	"35866695960"	"103548"	"33353930487"	"94898"	"31470055726"	"85502"	"29595379999"	"75659"	"27893288120"	"64860"	"25392907356"
"\\hlyfs1\TanDProdMgmt"	"7944"	"56243"	"43059114310"	"0"	"0"	"56243"	"43059114310"	"56243"	"43059114310"	"56243"	"43059114310"	"56135"	"43021532886"	"56035"	"42990042189"	"55354"	"42614715298"	"54678"	"42234369563"	"52481"	"41373083080"	"51207"	"40933368402"	"50274"	"36420525061"
"\\hlyfs1\Xchange"	"29"	"105"	"9481721861"	"105"	"9481721861"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\houfs1\Archive"	"2801"	"37181"	"176802655355"	"0"	"0"	"37181"	"176802655355"	"37181"	"176802655355"	"37181"	"176802655355"	"37181"	"176802655355"	"37180"	"176802650235"	"37180"	"176802650235"	"37180"	"176802650235"	"37180"	"176802650235"	"37180"	"176802650235"	"37174"	"176802437243"
"\\houfs1\Enviro"	"57737"	"440742"	"1283795438451"	"13789"	"41230341400"	"426953"	"1242565097051"	"403325"	"1200958702847"	"379214"	"1163581580749"	"351721"	"1108161762211"	"328093"	"1052410803551"	"304135"	"925902460784"	"225240"	"778233408549"	"204710"	"622314435971"	"187812"	"563307249671"	"165950"	"522924521098"
"\\houfs1\Line"	"8826"	"67574"	"286211369716"	"0"	"0"	"67574"	"286211369716"	"67572"	"286211369032"	"67268"	"286036356266"	"66145"	"274935638371"	"61929"	"225124907776"	"53864"	"161964854725"	"46921"	"155572534473"	"44294"	"153808892508"	"43382"	"152311172299"	"40732"	"149584890909"
"\\houfs1\Reference"	"204"	"16015"	"911971754704"	"0"	"0"	"16015"	"911971754704"	"16015"	"911971754704"	"16015"	"911971754704"	"16015"	"911971754704"	"16015"	"911971754704"	"16015"	"911971754704"	"16015"	"911971754704"	"0"	"0"	"0"	"0"	"0"	"0"
"\\houfs1\Shares$"	"5766"	"166328"	"28902834412"	"343"	"2959695236"	"165985"	"25943139176"	"163690"	"17789112384"	"145686"	"11330395035"	"139457"	"9984712920"	"135814"	"7950787612"	"103708"	"7079041762"	"86255"	"5752234156"	"82472"	"5197074477"	"80671"	"4967052475"	"72670"	"4502060766"
"\\houfs1\Substation"	"156810"	"1423393"	"2428126491836"	"40889"	"89809559450"	"1382504"	"2338316932386"	"1323854"	"2220953479649"	"1255895"	"2067946716766"	"1182388"	"1870234778253"	"1109087"	"1564461132618"	"1021937"	"1282274557411"	"922798"	"1085732748287"	"802699"	"876433893177"	"661663"	"685930560974"	"545151"	"541279748765"
"\\houfs1\TnDtesting"	"1154"	"7412"	"11958395607"	"0"	"0"	"7412"	"11958395607"	"7412"	"11958395607"	"7412"	"11958395607"	"7412"	"11958395607"	"7406"	"11958308889"	"7406"	"11958308889"	"7243"	"11797734472"	"6268"	"10717062028"	"5143"	"9268149202"	"2969"	"5961261225"
"\\houfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\houfs1\Xchange"	"26"	"1"	"19058390"	"1"	"19058390"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\itofs1\Admin"	"1361"	"26650"	"49567609621"	"12"	"1606967"	"26638"	"49566002654"	"26604"	"49558367891"	"26578"	"49554577549"	"26556"	"49549202134"	"26458"	"49534152657"	"26153"	"49459751202"	"25880"	"49273213473"	"25548"	"49158508983"	"25206"	"49057265597"	"24868"	"45059858089"
