"ShareName"	"Directories"	"Files"	"TotalSize"	"LT1Count"	"LT1Size"	"GE1Count"	"GE1Size"	"GE2Count"	"GE2Size"	"GE3Count"	"GE3Size"	"GE4Count"	"GE4Size"	"GE5Count"	"GE5Size"	"GE6Count"	"GE6Size"	"GE7Count"	"GE7Size"	"GE8Count"	"GE8Size"	"GE9Count"	"GE9Size"	"GE10Count"	"GE10Size"
"\\grbfs1\Shares$"	"5"	"18"	"307151469"	"0"	"0"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"18"	"307151469"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\kckfs1\KCK_Office"	"785"	"8348"	"8047489132"	"12"	"6353217"	"8336"	"8041135915"	"8321"	"8033962277"	"8317"	"8033333757"	"8301"	"8029854494"	"8249"	"7751571656"	"8090"	"6830896402"	"7699"	"5042685205"	"7427"	"4308695517"	"6906"	"3717032263"	"6575"	"3411018309"
"\\kckfs1\Line"	"64983"	"1320359"	"8340241912490"	"10295"	"981881171141"	"1310064"	"7358360741349"	"1277028"	"6115870234327"	"1244624"	"5517321158003"	"1197162"	"4935758157278"	"1113168"	"4297180585060"	"854101"	"3300337049735"	"684440"	"2349523151817"	"529546"	"1635264441992"	"444542"	"1321529776772"	"373679"	"1009243262482"
"\\kckfs1\SAS"	"11360"	"126160"	"134936340480"	"1"	"23040"	"126159"	"134936317440"	"126159"	"134936317440"	"126159"	"134936317440"	"126159"	"134936317440"	"126158"	"134936314605"	"126157"	"134936271597"	"125917"	"132494718052"	"107459"	"113769500647"	"104300"	"109133396379"	"96793"	"95175941232"
"\\kckfs1\Shares$"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\kckfs1\Substation"	"22301"	"233308"	"433179873756"	"1468"	"775652458"	"231840"	"432404221298"	"231574"	"432275052650"	"230790"	"431168409720"	"222607"	"423962620049"	"208343"	"394757320284"	"185455"	"357302615378"	"159670"	"309874500990"	"103218"	"174690844272"	"65489"	"68260062477"	"51042"	"39807825547"
"\\kckfs1\Xchange"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\labfs1\Shares$"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\labfs1\Test"	"25"	"77"	"3287408702"	"63"	"3183853595"	"14"	"103555107"	"14"	"103555107"	"12"	"24386171"	"10"	"16399099"	"10"	"16399099"	"7"	"9466433"	"6"	"9464296"	"0"	"0"	"0"	"0"	"0"	"0"
"\\las04fs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\las04fs1\UpdateManager"	"5918"	"175026"	"29552601089"	"4389"	"4717110454"	"170637"	"24835490635"	"167940"	"17692122741"	"150833"	"11456017932"	"140208"	"10010880919"	"136520"	"7985860727"	"103847"	"7089757167"	"86160"	"5734694739"	"82580"	"5205421842"	"80767"	"4974343878"	"72588"	"4489893894"
"\\las04fs1\Xchange"	"2"	"60"	"3183853580"	"60"	"3183853580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\minfs1\Acadstd"	"2937"	"28023"	"8213530053"	"1"	"191341"	"28022"	"8213338712"	"28011"	"8213286920"	"28011"	"8213286920"	"28008"	"8213025777"	"28004"	"8208757889"	"28001"	"8208653795"	"27994"	"8208158033"	"27974"	"8136712875"	"27955"	"8132978283"	"27920"	"8128302134"
"\\minfs1\Facilities"	"323503"	"2255953"	"11437449343649"	"12662"	"257180710127"	"2243291"	"11180268633522"	"2215356"	"10690482257168"	"2039010"	"9111788040378"	"1937646"	"8435462534913"	"1758295"	"5584920147306"	"1679241"	"4888673380370"	"1581199"	"4045145662407"	"1481678"	"3302565249752"	"1331929"	"2131081664884"	"1215145"	"1711988004363"
